"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"IGFBP1",0.837774059795038,4.92944842817946,5.06271968192802,1.28211441632864e-06,6.08835648490799e-05,5.0679905848942
"MEPE",0.660559049757518,5.02338995867336,5.0616063610413,1.28845557003688e-06,6.09175041781192e-05,5.06332113099121
"NPY1R",-0.861286482353408,5.24343453218109,-5.05793420749813,1.30958796807189e-06,6.16474301318016e-05,5.0479244700382
"LOX",0.571654602979508,7.15437713922826,5.05006945993384,1.35598747284947e-06,6.35553089547239e-05,5.01497469617805
"ADH1A",-0.636733514308284,5.13185793212786,-5.04168805974093,1.40719344396414e-06,6.56710492146541e-05,4.97989894098818
"ZNF706",-0.339523943416134,6.67286768684203,-5.0368252791942,1.43775885753728e-06,6.6809507083932e-05,4.95956670631944
"TOP2A",0.790469669904666,4.96294405494452,5.03580211074688,1.44427174183937e-06,6.68253425166447e-05,4.95529034924261
"KCNK1",0.443867511492705,6.42416561264622,5.03201051538941,1.46865771142277e-06,6.76644980492525e-05,4.93944847245303
"S100A2",0.408219397805011,5.75027417234361,5.02048982820992,1.5452343295615e-06,7.08908986701796e-05,4.89136342698851
"FZD4",-0.49467803696096,7.0230260263599,-5.01275480443006,1.59881018187146e-06,7.29545608845262e-05,4.85912142445581
"CYP4B1",-1.13108119468992,5.23541202771942,-5.01206239790533,1.60369312741454e-06,7.29545608845262e-05,4.85623692224257
"PFN2",0.463845880799728,7.72418698269699,5.01063045643117,1.61383738152287e-06,7.31088591202848e-05,4.85027245377051
"CTSK",0.68061480316592,8.95679649304566,5.00298623948736,1.6690546347935e-06,7.5295227212122e-05,4.81845180901988
"ACVR1",0.341878825899158,7.55768253174362,5.00167628222164,1.67869938937515e-06,7.54160924845013e-05,4.8130021935269
"AGPAT4",0.465301866091873,6.99864562722849,4.99365879903804,1.73891975841019e-06,7.7798695141765e-05,4.77966969294329
"PPARG",-0.557382203083493,5.94742466258799,-4.99267625589816,1.74644255118401e-06,7.78137181138653e-05,4.7755873264599
"MMP13",1.36050326264922,5.17816084810644,4.98971320393574,1.76932090834075e-06,7.85099896500219e-05,4.76327950075983
"ABCA8",-0.523910242652549,7.08333600108902,-4.9877352670558,1.78475470832206e-06,7.88224706150344e-05,4.7550664169624
"ACTR3",0.323450080422506,8.22424527706438,4.98694935270952,1.79092341103708e-06,7.88224706150344e-05,4.75180364995275
"SDPR",-0.517827991805285,5.39405244767763,-4.97672672477683,1.87307251111173e-06,8.21042756186507e-05,4.7093961743283
"LEPREL2",0.480459002270646,6.80980481554942,4.9737416903818,1.89774271943913e-06,8.28502436426106e-05,4.69702441747829
"SEMA3G",-0.504052787966467,7.09273005125775,-4.97133879254969,1.91783073087426e-06,8.33909772015085e-05,4.68706910803173
"KDELC1",0.415964146919066,5.73220532669716,4.96726914906416,1.95232448054586e-06,8.45512686034799e-05,4.67021598834572
"KIAA0125",-0.572939648143683,6.67556883346531,-4.96632710019743,1.9603946039508e-06,8.45625194301806e-05,4.66631615687138
"FKBP14",0.434922394259537,6.87850436006445,4.95916657213716,2.02280342203926e-06,8.69083041683297e-05,4.63669021626746
"CIDEA",-0.870128731708302,6.0212305162839,-4.95707280042601,2.04141363834518e-06,8.73237579657257e-05,4.6280330477968
"EPHA3",0.591328067209903,6.63055218699197,4.95626880675912,2.04860390905092e-06,8.73237579657257e-05,4.6247094289027
"MGLL",-0.387976093963823,7.45547131592667,-4.95357425382735,2.07288153965927e-06,8.80121114897683e-05,4.6135731766384
"COL15A1",0.540766138718547,8.53683438149329,4.95255873371993,2.08210354000572e-06,8.80583399517261e-05,4.6093772476598
"COL13A1",0.583449110565416,5.76584731239945,4.94683627089989,2.13481883095608e-06,8.9936511606076e-05,4.58574431492312
"SUSD5",0.546391997208834,5.96506972561161,4.94470775473062,2.15475539449131e-06,9.04245606827805e-05,4.57695869318911
"ECHDC2",-0.398061629925194,7.23086128415409,-4.9417801594336,2.18247192189533e-06,9.12340675612385e-05,4.56487909685047
"PTTG1IP",0.320323836243499,9.15341468165167,4.93637522980021,2.23455409572378e-06,9.28213596954142e-05,4.54259079151954
"TPST1",0.416077217578377,6.92692120541038,4.93606406998924,2.23758888708812e-06,9.28213596954142e-05,4.5413081780164
"HPCAL1",0.376255311594622,7.39278738322118,4.93353117722338,2.26244184985661e-06,9.34941141541891e-05,4.53086958140658
"GZMB",-0.473084804031416,5.65779865506174,-4.93190489483088,2.2785400751522e-06,9.38013437021781e-05,4.52416928564739
"FLOT2",-0.289075983413572,7.33870592496983,-4.93078320944116,2.2897081200201e-06,9.3904052331279e-05,4.51954882879884
"NFATC1",0.346533017585707,7.26478286222975,4.92651691927228,2.33267265527098e-06,9.53050824098825e-05,4.50198176790661
"CCR2",-0.396111140549532,5.98673798464077,-4.92537815274491,2.34427247540924e-06,9.5418940192691e-05,4.49729452342324
"TYMS",0.683423774049267,6.03439634919352,4.92195364928797,2.37949376484971e-06,9.64898089589056e-05,4.48320356918051
"ASPM",0.679795606828342,4.79536684783352,4.91861052313025,2.4143731270882e-06,9.75388725633728e-05,4.4694540485412
"SLC16A10",0.735001500713609,6.31224857974273,4.90786805426949,2.52984178259246e-06,0.000101521653743309,4.42531681450242
"ASPA",-0.562191119062067,5.61467312881228,-4.90769799961305,2.53171206342417e-06,0.000101521653743309,4.42461865792033
"LYRM1",-0.459828278477555,6.49897208935025,-4.90415118291808,2.57102751130486e-06,0.000102717767029143,4.41006111119383
"IRX5",0.461697739077464,5.46882118350241,4.90321377033275,2.5815170194173e-06,0.000102757664592761,4.40621482523406
"FADS2",0.486943877961635,5.76010120480224,4.88900682332779,2.74566518409213e-06,0.000108891270872401,4.34798542506888
"CHRDL1",-0.577686124510268,8.00064530784953,-4.88273821284786,2.82127113069076e-06,0.000111481396102149,4.32233015119505
"RRBP1",0.460422965699608,8.64432955016825,4.87849848159943,2.87354716358082e-06,0.00011313416414578,4.30499146178048
"FMO2",-0.635369215723675,6.58210553419211,-4.87519846156474,2.91488543400965e-06,0.000114345886210227,4.2915031001199
"MTTP",-0.601973961758421,4.61461717831871,-4.87317924256564,2.94046328617706e-06,0.000114932837543101,4.28325298803277
"C20orf27",-0.373287236707411,5.86169905314039,-4.87071002759497,2.9720372191222e-06,0.00011574908982531,4.27316754552
"FHOD1",0.349561609989321,6.79499570642126,4.86804635480219,3.00646625551877e-06,0.000116670287270616,4.2622918692222
"OMD",0.662952615588826,7.46711465510249,4.86576228137411,3.03629652266887e-06,0.000117407080181914,4.25296941072487
"PLXDC2",0.44769283365895,7.2639972265907,4.85726564859317,3.14980332925481e-06,0.00012102614391348,4.21831735519628
"ABCA6",-0.416590508298339,5.94491685711577,-4.85708604747671,3.15224647488698e-06,0.00012102614391348,4.21758534257775
"C11orf24",0.292386589849906,6.95004890832054,4.85513727732198,3.17887432991583e-06,0.000121233687804779,4.20964383045085
"AQP3",0.435747378515342,6.50408134506154,4.85457779867251,3.18655920690929e-06,0.000121233687804779,4.20736429069045
"NID2",0.485303348226927,7.59430763350045,4.85395754412234,3.19509993905061e-06,0.000121233687804779,4.20483734169713
"TCEA2",-0.430562963520034,6.53550776931711,-4.85342565639958,3.20244155464736e-06,0.000121233687804779,4.20267058470466
"NUDT11",0.562907392246481,5.48797165011252,4.84867108762276,3.26879913097401e-06,0.000123314593000194,4.18330927108156
"TMEM53",-0.24641592712415,7.02708667174893,-4.84772709163209,3.28213176518092e-06,0.00012338764104727,4.17946676868659
"HHIPL2",0.610656438758017,5.12473435758261,4.84222198785398,3.36094008387675e-06,0.000125913142865514,4.15706894078051
"ITGA5",0.361925586577205,7.80458349205202,4.83517741150938,3.46446542003389e-06,0.000129344024492093,4.12843385949781
"NUCB2",0.398075985957228,7.40053252330314,4.83383246523461,3.4845787258951e-06,0.000129647882698509,4.12297021141553
"PDE8B",-0.54496924166182,5.19243583193252,-4.82960382147905,3.54855689788654e-06,0.000131576114840471,4.10579895478049
"KDELR3",0.579234032505349,8.15811510150592,4.82615600325188,3.60156246836041e-06,0.000132685557945145,4.09180625353885
"COL2A1",0.982150588849149,7.23436060749326,4.82606394052389,3.60298827337883e-06,0.000132685557945145,4.09143272093268
"FTO",0.473902683470487,7.71254532334449,4.82204849349067,3.66571178207001e-06,0.000134537835472786,4.07514546542738
"SLC2A10",0.366178160045959,7.21987137358801,4.82016844369211,3.69544161841066e-06,0.00013517076487342,4.06752299649648
"PDK4",-0.66964962100878,6.5622759825257,-4.79899526489905,4.04681181376365e-06,0.000147524685210839,3.98182389796417
"IRF4",-0.463117114740194,5.65645060337805,-4.79193408137349,4.17103105721154e-06,0.000151542796162514,3.95330304345402
"VIPR1",-0.564710103949428,5.84556941842546,-4.78957233141916,4.2133967811446e-06,0.000152570056687133,3.94377034617581
"COL5A3",0.384010536494824,6.22936354661198,4.78806504116118,4.24065251217223e-06,0.000153045149164296,3.93768823784987
"PPIC",0.499176464141195,8.89092110524951,4.78633834865185,4.27208546646878e-06,0.000153667340018131,3.93072248558657
"PSMF1",-0.279397931537257,8.20510767308037,-4.78459521246655,4.30404658257953e-06,0.000154234965115449,3.92369220868296
"TRIB2",0.346697948738092,6.84867652888288,4.7839271671961,4.31635674055428e-06,0.000154234965115449,3.92099838477519
"FCRL2",-0.395460494032477,5.93353665190412,-4.77568873378375,4.47099853899005e-06,0.000159235201255412,3.8877997502683
"PIK3C2B",-0.363268298656515,7.07242605833244,-4.77310925047746,4.52051068276103e-06,0.000160470718564766,3.87741351155078
"TIAM1",0.377638067930776,6.2879790238219,4.77066868547485,4.56784485048141e-06,0.000161621098680269,3.86759030461038
"TMEM135",-0.380087248841984,6.19005090307943,-4.76222441301905,4.73535050189778e-06,0.000167002084312858,3.83362997369584
"BCKDHA",-0.274827752947347,7.1140537912988,-4.7571936897102,4.83795339422608e-06,0.000169820056865608,3.81341831594214
"SEMA5A",0.545906792222124,7.4975066385076,4.75677330781703,4.84662395598714e-06,0.000169820056865608,3.81173006129078
"ADAM10",0.354096382471922,7.3361778381767,4.75099526531646,4.96733363465223e-06,0.00017348813310445,3.78853622703647
"CALR",0.406801554384539,8.62992185243119,4.7432695895802,5.13328617963664e-06,0.000178707683173395,3.75755581577371
"GHR",-0.568211798600853,7.02002793729683,-4.73982183395794,5.20906615096987e-06,0.00018076461287356,3.74374175310426
"TMEM158",0.757350018214507,4.9068674938358,4.73522441441404,5.31180123305243e-06,0.000183509935359862,3.72533253874892
"JAK3",0.260847424454785,6.5189400375612,4.73476934749583,5.32207626332288e-06,0.000183509935359862,3.72351103313192
"BEX1",-0.421112631608848,5.28373390575556,-4.72526222603476,5.54118999108641e-06,0.000190458615979341,3.68548537542224
"RGS2",0.595750426787492,7.65993603268708,4.72428507166532,5.56419921929093e-06,0.000190644256162224,3.68158015436832
"ADAM19",0.343373746939016,6.2748640551286,4.71286836265802,5.8399740263307e-06,0.000199461825814141,3.63599596040356
"PDPN",0.621104255597446,7.61134204425106,4.71062300644901,5.89574604159366e-06,0.000200733466642562,3.62704011179676
"GALNT1",0.403226359634418,7.35854141306009,4.70968058864755,5.91930778593428e-06,0.000200903904069939,3.62328208932538
"DUSP22",-0.245814509923216,7.32493185459934,-4.70137583118089,6.13091379080395e-06,0.000207435636290732,3.59018909049728
"SATB2",0.499197656625469,5.162193028535,4.68882330795656,6.4647015601323e-06,0.000218047737668388,3.54024931762265
"CREB3L1",0.443015649087158,6.07868056286513,4.68563971928177,6.55211152382828e-06,0.000220309662945617,3.52759882132267
"CBFB",0.300250463011364,7.53063274555257,4.67960601340219,6.7209212213743e-06,0.000225286111652692,3.50363994003627
"PFKP",0.381028661555079,8.78293042025327,4.67762635437949,6.77721820471184e-06,0.000226472041674121,3.49578388609099
"DSG3",0.569566814038818,5.0370145824177,4.67060371065139,6.98062672539734e-06,0.000232551524787314,3.46793468481246
"C1orf115",-0.36884399373813,6.59328932998685,-4.66372281448388,7.18564696790009e-06,0.000238647238409369,3.44067694471688
"IARS",0.287867860069449,7.67143885881695,4.66081905874654,7.27390157663968e-06,0.00024083954853296,3.42918283312733
"ADIPOQ",-0.917231391267152,6.35399599882437,-4.65799543109361,7.36072502194919e-06,0.000242269666475592,3.41801086735695
"ZXDC",-0.360310933413061,5.60490569177372,-4.65795914542067,7.36184725874849e-06,0.000242269666475592,3.41786733135987
"SAR1A",0.343348101979221,7.92691885810445,4.65292777857077,7.51906809273482e-06,0.000246693788606181,3.39797249104658
"NCAPG",0.39865855802382,5.32406959955572,4.64992564349222,7.61441973636198e-06,0.00024867415284008,3.38610898483974
"PHTF2",0.338574602188909,6.69193043093975,4.64958338394068,7.62536425075334e-06,0.00024867415284008,3.38475683378774
"PLXNA1",0.476082883158688,6.26580429437168,4.64622519836761,7.73355920161504e-06,0.000251445181609267,3.37149361347901
"OSBPL1A",-0.460719843522877,7.29887352812736,-4.64393519960299,7.80818811948069e-06,0.000252454716556406,3.36245320449367
"GDAP1",-0.407338668632869,5.29632963743728,-4.64329352153226,7.82922431473541e-06,0.000252454716556406,3.35992058132877
"CLCF1",0.417788987907702,6.10433892733074,4.64313101896065,7.83456033646925e-06,0.000252454716556406,3.35927924428574
"ATG10",-0.255992435425176,5.82639502464564,-4.64162230384814,7.8842693700538e-06,0.000253302624538791,3.35332568613837
"TSPAN2",0.690325952712045,4.90786763257347,4.63671425752724,8.04809643385089e-06,0.000257801006181372,3.33396770616959
"NIPSNAP3B",-0.534703169333152,6.06565042943967,-4.63439456244017,8.12666611445241e-06,0.000259549893867776,3.32482370049635
"GALNT7",0.308455644204626,6.24681247813255,4.63099588926561,8.24312121472848e-06,0.000262456821184196,3.3114324762626
"CHI3L2",0.849972273052152,8.74320137529885,4.62878541018315,8.31972650189289e-06,0.000262456821184196,3.30272672778902
"SEMA3D",0.524037004486983,4.88442108851355,4.62858870237825,8.32657673754598e-06,0.000262456821184196,3.30195216041877
"PANX1",0.322935497624292,6.46251370372361,4.62824682851037,8.33849526343791e-06,0.000262456821184196,3.30060603620365
"WDR74",-0.294269259090427,6.85127901740613,-4.62823555501661,8.33888856445584e-06,0.000262456821184196,3.30056164818996
"CDC42EP2",-0.387371184451063,6.28368963975783,-4.62525572762938,8.44347730345399e-06,0.000264978344244917,3.28883169711913
"SYNJ2",0.395461237206912,6.62180899435814,4.62283989663995,8.5291993907439e-06,0.000266894918507469,3.27932592595626
"HPRT1",0.31115762448028,6.95796412505724,4.61693540995384,8.74226404743733e-06,0.000272172594663413,3.25610826788247
"BHMT2",-0.455362777391773,6.71307419120813,-4.6162958011552,8.76565070204682e-06,0.000272172594663413,3.25359449157411
"PLA2G4A",0.332543729535386,6.01464750795136,4.61608767058042,8.77327380969161e-06,0.000272172594663413,3.25277655611585
"PTTG1",0.430055983142823,6.70803131075552,4.61448859378587,8.83205645211005e-06,0.000273043345833127,3.2464932165088
"PDLIM4",0.33252248715615,6.29550943011283,4.6139543714232,8.85177929134827e-06,0.000273043345833127,3.24439442094496
"ATP10A",0.491170984379829,5.76984684579158,4.60739802415747,9.09732289967183e-06,0.000279820213166895,3.21865097392151
"PLEK2",0.629385943066533,6.12093841070311,4.60641153661365,9.13483278707596e-06,0.000280178001659126,3.21477984867903
"VWF",-0.685594337825192,8.13691305884705,-4.60569577555815,9.16214210543657e-06,0.000280221786936615,3.21197147336325
"BIRC2",0.267976332612159,7.51504044974769,4.59090204668627,9.74456300235709e-06,0.000297195446835268,3.1539978458929
"NDP",0.564277213015921,5.97564350642254,4.58882307281037,9.82922245345628e-06,0.000298935369392054,3.14586169104831
"LRRC17",0.672356428852287,7.21475494512475,4.58586039841762,9.95109569010822e-06,0.000301794154164711,3.13427179292262
"INSIG2",0.320637028610315,6.5814101118731,4.57579317881009,1.03762188560335e-05,0.000313808160766131,3.09493005595211
"NPC1",0.35460159800504,6.72930641664639,4.57136736352773,1.05686129115708e-05,0.000318736412238378,3.07765443326051
"PKP2",-0.62046203077265,4.38766245332475,-4.56660343590753,1.07795516156627e-05,0.000323486951634348,3.05907272772092
"GJC1",0.40298456309732,6.7715737091729,4.56646176933811,1.07858861679135e-05,0.000323486951634348,3.05852037465219
"BIRC5",0.470548840708945,5.78793176915918,4.5650280253751,1.08501978153615e-05,0.000324516828030163,3.0529309637845
"NDRG2",-0.523956985357513,7.93958207922883,-4.56342320574928,1.09226220990293e-05,0.000325462728832979,3.0466761467297
"XPNPEP1",0.240397947612226,7.06203633302952,4.56299678349477,1.09419445178909e-05,0.000325462728832979,3.04501442872869
"MMP9",1.07016916149457,7.75365983825449,4.5540365775961,1.13556689542395e-05,0.000336775341642513,3.01012391824969
"CYB5A",-0.370708645601103,7.55625646967551,-4.55317306068284,1.1396328651647e-05,0.000336775341642513,3.00676409618979
"CHD1L",0.250283070662014,7.15876982699421,4.55276511491639,1.1415586070269e-05,0.000336775341642513,3.00517699981808
"MMRN1",-0.506597813586962,4.78716210443321,-4.5519985723518,1.14518563036695e-05,0.000336927304890842,3.00219507992673
"REEP1",0.386861163208473,6.12424525699182,4.54926267651981,1.15822185044548e-05,0.00033983924050876,2.99155520746771
"SGK2",-0.464101296766055,5.75645451036986,-4.5473507538561,1.16741679434129e-05,0.000341611395468462,2.98412255079337
"PGAM1",0.32208554398052,8.94656829132597,4.5369188485749,1.21884020343214e-05,0.000355697651821018,2.9436087060572
"ACLY",0.325401245076206,8.420057416659,4.53325706504127,1.23740350465479e-05,0.00035953747493727,2.92940387735861
"S100A3",0.434121820194722,6.26418446682381,4.53301517553283,1.23863931053479e-05,0.00035953747493727,2.92846583463762
"KCNA3",-0.33342493213904,4.51040815019099,-4.52632185811373,1.27331132603597e-05,0.000367904783751308,2.90252392098286
"GALNT14",0.520788841023025,4.618708583851,4.52614091289694,1.2742615120231e-05,0.000367904783751308,2.90182300719737
