"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"BTF3",-0.135336592922886,9.37466802465927,-2.69509252248978,0.00759444832050572,0.0330486704043872,-2.97307915347438
"SULT1A2",0.172708582361097,7.08640357841455,2.69479104162791,0.00760109327855639,0.0330642976805665,-2.97384975722948
"PLAGL2",-0.130726331178812,6.40565244462514,-2.692614697086,0.00764921813249976,0.0332602749881827,-2.97941024265984
"FRS2",0.187430883232854,4.72873389506742,2.69240939260051,0.0076537721346723,0.0332667165403842,-2.97993457219562
"DFNB31",-0.288971485583613,6.20481807486357,-2.69226296128795,0.00765702172488355,0.0332674856401742,-2.9803085220519
"ARHGEF16",-0.148615279984786,5.38680530189424,-2.69212197012838,0.00766015176442122,0.033267734919129,-2.98066856115146
"ROR2",0.259708111670897,5.81810257666818,2.69166284691596,0.00767035242131254,0.0332986790960509,-2.98184086952541
"OVOL1",-0.232641616854396,4.51950955973343,-2.69148499793107,0.00767430710806476,0.0333024942120309,-2.98229493246822
"PITPNB",-0.135271814173722,7.59345739781707,-2.69061108376896,0.00769376639465269,0.0333631933963534,-2.98452569971958
"TMOD1",-0.27624710142632,6.85807546540889,-2.6903766312744,0.00769899447567293,0.0333631933963534,-2.98512405189597
"RSAD1",-0.11250191536051,6.62924810465999,-2.69031047642343,0.00770047024955999,0.0333631933963534,-2.98529287857271
"MAN2B1",0.210721025142116,7.52313636645589,2.69030373287876,0.00770062069802228,0.0333631933963534,-2.98531008782985
"UBE2L6",0.149786827656244,7.56539840545183,2.69006534327327,0.00770594087415256,0.0333728887377799,-2.98591842273545
"GTF3C3",-0.138055071485685,7.00035099263974,-2.68962731481015,0.00771572506798217,0.0333760567939852,-2.98703607524872
"STAT1",0.15980509732594,7.67271826252525,2.68956085569219,0.00771721053714122,0.0333760567939852,-2.98720563432136
"COL5A2",0.361182154168702,8.9064757084828,2.68950067811764,0.00771855582625202,0.0333760567939852,-2.98735916373735
"ABCA1",-0.171108907716578,7.55632252635916,-2.68948067418329,0.00771900306752922,0.0333760567939852,-2.98741019852331
"ERMP1",0.117047554777238,6.5933211060752,2.68753544916658,0.00776260562731653,0.0335511900706411,-2.99237123725421
"TMEM57",-0.178464361400836,6.95610625295365,-2.68681422959828,0.00777882828119338,0.0336022855194146,-2.99420976093098
"ZNF639",-0.200049055790414,5.52492386681592,-2.68662056062468,0.00778318975463967,0.0336022855194146,-2.99470338095502
"IQGAP2",-0.174560318699476,7.54269802156046,-2.68659621989878,0.00778373806988934,0.0336022855194146,-2.99476541781354
"PDZD8",-0.170398485335928,6.28367553305601,-2.68549625230404,0.00780855306971152,0.0336959761202736,-2.99756834190369
"FAM102A",0.167664259676001,6.06530907235503,2.68500102278204,0.00781974860943458,0.0337308439021307,-2.99882993000354
"BMP2",-0.290491095407554,6.47753388684522,-2.68419723385891,0.00783795050938825,0.0337958941318784,-3.0008771051876
"TBC1D8B",0.193399935097283,5.66421641827024,2.68405888339318,0.00784108732558017,0.0337959603797995,-3.00122941316407
"ARL15",0.207292713443184,5.24064023703338,2.68323104152028,0.00785988063438792,0.0338554521612693,-3.0033371494276
"GPAA1",0.140400665994349,7.78430039985696,2.68317545194237,0.00786114405961309,0.0338554521612693,-3.00347866216114
"DHX32",-0.128147114602491,6.44323273489529,-2.68222480393229,0.00788277850918158,0.0339351264091089,-3.00589827488663
"KRT76",0.144344825789058,4.29326113032756,2.6815765809327,0.00789756127660738,0.0339852527590732,-3.00754768903688
"VAMP8",0.251734451785574,8.37776835240851,2.68124402111511,0.00790515502539151,0.0340044153595208,-3.00839374854221
"CCND2",0.211704976593637,8.23520768199575,2.68103013017099,0.00791004254061565,0.0340119263650698,-3.00893785291537
"ZNF141",0.2473560169099,6.05206730184815,2.68019232494398,0.00792921306608285,0.0340710496250583,-3.01106870524088
"PCDHB8",0.203434674670814,4.81149887292691,2.68004954400783,0.00793248433254012,0.0340710496250583,-3.01143178859833
"MED15",-0.166398705877033,7.13400482983486,-2.68001686466576,0.00793323322294005,0.0340710496250583,-3.01151488766553
"NIT2",-0.142728021507126,6.96699158149158,-2.67942449074174,0.00794681931409904,0.0341158654693696,-3.01302104898245
"NTF3",0.294995170737208,5.6761810210994,2.67927139463531,0.0079503339825862,0.0341174260917403,-3.01341025836071
"BNC1",0.269303693453316,4.60701876160469,2.67901807915265,0.00795615249303929,0.0341288680832553,-3.01405420536965
"MPPED2",0.259390666278236,6.46598180281633,2.67885083059944,0.00795999620022154,0.0341318332118014,-3.0144793326128
"PCGF3",-0.145513470783197,6.46179254387291,-2.67807721953389,0.00797779713007928,0.0341946197653873,-3.01644544357341
"OLFML2B",0.349598612973208,7.82908633897676,2.67669382133354,0.00800971888504241,0.0343178576843507,-3.01995998959774
"RNASEH2B",-0.194646691801931,5.62638755530059,-2.67598891506938,0.0080260287698149,0.034373040660983,-3.02175016344444
"CREBZF",-0.131040993238604,6.00112609598524,-2.67578350773764,0.00803078704667213,0.034373040660983,-3.02227173127898
"ZNF10",-0.177509754643624,6.21963861929181,-2.6756346392366,0.00803423718660514,0.034373040660983,-3.02264971302411
"PON2",0.155592289778688,7.04195639347971,2.67558890031671,0.00803529748895798,0.034373040660983,-3.02276584161753
"ALX3",-0.189529110084818,4.99064194271128,-2.67520635304937,0.00804417049655342,0.0343974067796935,-3.02373703542184
"MTF1",-0.120745811200594,6.48593354345694,-2.67402447622204,0.00807163941729093,0.034501239625349,-3.02673671188912
"ACP2",0.160264507562117,6.7792634721016,2.67334156756808,0.00808754994939052,0.034555605091575,-3.02846941195792
"GATAD1",-0.164221504071566,6.15038666770176,-2.67276454610209,0.00810101553272453,0.0345994852752696,-3.02993312911485
"TMEM110",0.14032441399543,5.97163888406682,2.67205853692963,0.00811751871014708,0.0346562993197013,-3.03172364498744
"TUFT1",-0.145921524934985,6.60031457908935,-2.67159145527763,0.00812845353492735,0.0346893048571771,-3.0329079718975
"REPS1",-0.24228399081825,5.57916531667546,-2.67104953033207,0.00814115714970884,0.0347298299684388,-3.03428182825263
"ALLC",0.244022334937182,5.45585275810057,2.67063723918303,0.00815083391747521,0.0347434042864856,-3.03532687022924
"TOB1",-0.206167623358685,7.37144977294116,-2.67056160614695,0.00815261020375996,0.0347434042864856,-3.03551856232288
"GRPR",0.236850630135263,5.36811789136484,2.67050388566713,0.0081539660378646,0.0347434042864856,-3.03566485159205
"C6orf25",-0.244993161849296,5.89450630593501,-2.67032893408854,0.00815807683155471,0.034747245419057,-3.0361082383618
"NEUROG3",-0.205286491652842,5.89682754246549,-2.66984873239134,0.00816936961253502,0.0347815027074621,-3.03732509323837
"MVK",-0.116443581863003,7.65355529853811,-2.66971382066891,0.00817254483123521,0.0347815027074621,-3.03766692943707
"MAGEF1",0.155079275333373,6.60579157934917,2.66881445407568,0.00819374033642789,0.0348580065314361,-3.03994531133888
"KPNA1",-0.147434890720326,6.43728787511463,-2.66851523852269,0.00820080296827834,0.0348743494648663,-3.04070316060692
"RAB8A",0.129156252929537,7.86817335948472,2.66827849171508,0.0082063949858536,0.0348824899063749,-3.04130273359544
"VDAC2",-0.143102769760622,7.73770689645654,-2.66816144920725,0.00820916082769403,0.0348824899063749,-3.04159913117222
"TMED9",0.188619771761125,8.51174477879182,2.6678306511498,0.00821698248868091,0.0349020280129259,-3.04243677603555
"MAP1LC3B",-0.135266644733329,7.50436690377629,-2.66751355370065,0.00822448650485655,0.0349202021129733,-3.04323963721645
"ERF",-0.210317486746963,6.43410861035483,-2.66593375999496,0.00826196394966635,0.0350655757283566,-3.04723819895491
"EXOC1",-0.127112633107185,7.90808304470899,-2.66570304828493,0.00826744998146109,0.0350751100898429,-3.04782196025318
"PRKCE",0.169393767716658,5.43509505269226,2.66401923164657,0.00830758849917119,0.0351921632554473,-3.05208102964367
"PRRX2",0.31723103152944,5.84570193569264,2.6640143666084,0.00830770472499488,0.0351921632554473,-3.05209333169616
"CTRB2",-0.145373110504884,7.04678495282524,-2.66400927716123,0.00830782631352033,0.0351921632554473,-3.05210620118137
"AKAP8",-0.110227101005237,6.56802350897032,-2.66400025474863,0.00830804186579138,0.0351921632554473,-3.05212901574539
"CALM1",0.216978749751572,7.11611004498418,2.660489445249,0.00839230119787421,0.0355274927369305,-3.06100115917742
"POLDIP2",-0.147288187395983,6.52505018084473,-2.66042860899748,0.00839376802632938,0.0355274927369305,-3.06115480168747
"ATP13A3",-0.212848031535969,6.6312235158434,-2.66009143104299,0.00840190194239017,0.0355366566309181,-3.06200628816595
"SATB2",0.24751854642258,5.0737935476698,2.66006675266977,0.0084024975501201,0.0355366566309181,-3.06206860530481
"TAPT1",-0.192640536526382,5.96581955401957,-2.65935731262301,0.00841963601607532,0.0355952359024004,-3.06385983245752
"OSGEPL1",0.260374278601991,5.23298879233577,2.65879125848787,0.00843333317783924,0.0356384464919705,-3.06528871190589
"TIMP2",0.19318333716277,9.63389028697688,2.6585873342,0.00843827257478415,0.0356384464919705,-3.0658034043609
"ATF5",-0.140053738599466,6.5602107240933,-2.65852710796511,0.00843973185604621,0.0356384464919705,-3.0659554046435
"DLST",-0.124226062477404,6.69154166372116,-2.65837470396126,0.00844342561932028,0.035640143929973,-3.06634003080876
"RBBP7",-0.111740437388248,7.74216960492959,-2.65767558613689,0.00846038856122471,0.0356978281186204,-3.06810414951673
"NEDD9",-0.234722902807968,6.55529215324928,-2.65708320128544,0.00847478581565549,0.0357446459003124,-3.069598604166
"PHC1",-0.123880468449704,6.55858371202745,-2.65621431198854,0.00849594311705901,0.0358199283989089,-3.0717900543899
"RGS3",0.229774167966265,6.89329294916261,2.65574878886121,0.00850729807947901,0.0358538405241414,-3.07296388776396
"STAU2",0.126466639248231,6.08965603277278,2.65553807644537,0.00851244223253316,0.0358615611095862,-3.07349514349819
"ALKBH4",0.173899666681328,5.50454900426691,2.65511761372852,0.00852271542152427,0.0358908750948437,-3.07455511147986
"TSC22D2",-0.170951024540886,6.86511262584171,-2.65304686166725,0.00857347327119949,0.0360905890774794,-3.07977309679288
"TEAD3",-0.147968851394662,6.98438821881247,-2.65226515301344,0.00859270500135806,0.0361574881654503,-3.08174189597356
"MYCN",0.236070774534888,4.69982719933627,2.64962125682817,0.00865803871863531,0.0364182537710429,-3.08839675123699
"BRF2",0.145133011564028,6.19685163128754,2.64915809408269,0.00866952991691996,0.0364524273438805,-3.08956192254376
"NCR3",-0.208240642324075,5.31922826044763,-2.64743367641191,0.00871243399307562,0.0366186035881327,-3.09389833837257
"DENND1C",0.125370819576814,7.74684357443601,2.64673120012888,0.00872996653812602,0.0366780549896354,-3.09566410775362
"MTFR1",-0.159098254817263,6.39987831014907,-2.64514306121347,0.00876972070879605,0.0368307859248002,-3.09965449481845
"HMGCR",0.141828531804274,6.24413034368218,2.64472532496704,0.00878020447200895,0.0368605171843509,-3.10070373448024
"RNF139",-0.119301077010811,6.62558229229865,-2.64418509172937,0.00879377921515696,0.0368828537267995,-3.10206042337103
"IL2RA",0.246741213686734,5.80458235200085,2.6441665800262,0.00879424470351594,0.0368828537267995,-3.10210690725715
"OSM",-0.28435701876481,4.85730212591813,-2.64410693196714,0.00879574474208887,0.0368828537267995,-3.10225668468336
"SHC3",0.179626237378415,5.28338183220336,2.64317235455225,0.0088192777177851,0.0369672163571271,-3.10460301389181
"DLX5",0.294714121195249,6.02887731851802,2.641633558645,0.00885814855709608,0.0371157795772752,-3.10846459001226
"SLC38A1",-0.230522491934818,5.90225594219747,-2.6414137309303,0.00886371409033388,0.0371247320913133,-3.10901607133217
"FSCN2",-0.193108718706924,4.64861767184689,-2.64077619697614,0.0088798727810358,0.0371650301867328,-3.11061520858754
"GOSR2",0.115520957190389,7.00927470200257,2.64076326947059,0.00888020071054566,0.0371650301867328,-3.11064763113388
"VCAN",0.253208614709793,8.29390255501515,2.63974314587505,0.008906112358142,0.0372553911862191,-3.11320566152733
"FSTL1",0.183245719209508,9.60721314159289,2.63958891354405,0.00891003584880407,0.0372553911862191,-3.1135923292836
"ZMYND10",0.168075241642331,5.63280180337084,2.63950722844874,0.0089121144520465,0.0372553911862191,-3.1137971091232
"DCLRE1A",0.23633649898252,5.30747976701507,2.63923295476535,0.00891909696016285,0.0372667416351387,-3.11448465410846
"MASP1",0.254201427137436,5.31491141038792,2.63900769945341,0.00892483522940412,0.0372667416351387,-3.11504927061208
"SLC25A36",-0.124929135637895,8.77854442795203,-2.63899512217314,0.00892515572734042,0.0372667416351387,-3.1150807950213
"ZNF43",0.194064571342344,5.06109606177413,2.63766109127824,0.00895920872733493,0.0373945076680244,-3.11842368758724
"TIMM50",-0.200313530399331,6.15513360229664,-2.63741854168368,0.00896541268278171,0.037405981933132,-3.11903131261695
"LAMC3",0.257033744406007,6.04470707918083,2.63594418717991,0.00900320704286465,0.037549199789328,-3.12272367856365
"SLC12A3",-0.177425266668598,6.2475985438549,-2.63572031872839,0.00900895831340318,0.0375587183901487,-3.1232841646277
"CRNKL1",0.123495491961084,6.17724999642229,2.63532607584367,0.00901909460375954,0.0375865039549286,-3.12427109867917
"NUDT18",0.196614626699803,5.69353970810906,2.63499275592872,0.00902767251630837,0.0376077761962565,-3.12510541248747
"MALL",0.204431794784551,7.14935252291265,2.63475247167378,0.00903386072657721,0.0376190808025583,-3.12570679285716
"MNT",-0.129344520525477,7.20088422570214,-2.63438940888078,0.00904321817471279,0.0376427122621508,-3.12661536442737
"B3GALT4",0.188639383072775,6.38948763357508,2.63426257945787,0.00904648908341334,0.0376427122621508,-3.12693272986364
"MXI1",-0.154461125124868,7.55177067625628,-2.63311108661977,0.00907623458779456,0.0377519753676726,-3.12981345768112
"ZNF552",0.164685120169866,5.38896827529434,2.63295092504824,0.00908037885955796,0.0377547088757427,-3.13021404581728
"NR6A1",-0.180676338485986,5.17720828297924,-2.63236187446871,0.00909563551680347,0.0378036260040043,-3.13168715357699
"TRAF4",-0.231086484160291,5.93873644460966,-2.63175763303065,0.00911130956382521,0.0378542396959077,-3.13319793037089
"GPD1",-0.499588214818885,6.92498896581282,-2.62995888701711,0.00915811293625243,0.0380280128475852,-3.13769338941743
"BTK",0.184412408254768,6.27149290016343,2.62988038471038,0.0091601604790341,0.0380280128475852,-3.13788951830401
"POLB",0.142815874450566,6.54094064957226,2.62961185245831,0.00916716760478169,0.0380339059699773,-3.13856037348203
"PIN4",0.141962283627744,7.30304019577512,2.62943503301611,0.00917178419132146,0.0380339059699773,-3.13900207400561
"P2RY10",0.238572772195444,4.73137827874691,2.62942222653473,0.00917211863744441,0.0380339059699773,-3.13903406391883
"ATF7",0.157573010623052,5.58445932455897,2.62792252279338,0.00921135985517586,0.0381820035038243,-3.14277923595153
"AZU1",-0.394871144745554,5.03443808105302,-2.62776598670152,0.00921546445944836,0.03818439866148,-3.14317003427026
"HSPB1",0.207154796997387,8.88330838530239,2.62750942623522,0.00922219540344142,0.0381976700968096,-3.14381050012177
"SOX1",0.145359508800063,4.10597448477764,2.62723785846062,0.00922932488201758,0.0382125814522388,-3.14448836575435
"CXXC1",-0.131070759585738,7.5638341036095,-2.62668106932871,0.00924395777771092,0.0382585362611912,-3.14587797288684
"PKMYT1",-0.165490117993205,6.52586192511749,-2.62617092742679,0.00925738304256514,0.0382994597637955,-3.14715091808462
"NRXN2",0.216720210991058,5.58812091260093,2.62492668566902,0.00929020092306242,0.0384170232417653,-3.15025467471552
"NOL7",-0.12440347164286,7.89825017364227,-2.62482468527408,0.00929289589638712,0.0384170232417653,-3.15050905326305
"TBL1XR1",0.182576112721631,7.25694973920178,2.62413939336139,0.0093110203552409,0.0384772585443486,-3.15221786119387
"CA5B",0.268244457145544,5.8475428322206,2.6235769527537,0.00932591939202859,0.0385241240967163,-3.15362002140829
"RBBP5",-0.201138124896072,6.58593425069613,-2.62255198252661,0.00935312592094981,0.0386217751129381,-3.15617454073366
"CNOT3",-0.143043098939272,6.17052165157844,-2.62172626365653,0.00937509541376469,0.0386977346720664,-3.15823178881149
"VRK2",-0.106384765621029,6.42793520902706,-2.62081804987033,0.00939931333505382,0.0387829136732575,-3.16049386932765
"BCL2L11",-0.173433192602648,5.78107175854571,-2.61883118781243,0.00945248993666623,0.0389874699216325,-3.16543997083788
"EIF4EBP2",-0.155010647437789,7.2239329576862,-2.61812100324396,0.00947156285152761,0.0390505095186401,-3.16720705455042
"TSHZ2",0.196054496155081,5.79484634769891,2.61799362564578,0.00947498739313454,0.0390505095186401,-3.16752394845765
"COL5A3",-0.18353699995844,6.29491247516857,-2.6177972959042,0.00948026788826492,0.0390574050328175,-3.16801235534654
"TPM3",0.249809523028351,7.0818898947723,2.61755183248446,0.00948687360323554,0.0390697529487376,-3.1686229431742
"DNM3",0.168988467054306,5.65124146355723,2.61738182745105,0.00949145106512102,0.0390737417042073,-3.1690457975798
